"DataPoint_ID","Task_Group_ID","Task_Type","Question","id","prolific","Metadata","Annotator1_ID","Annotator1_Response","Annotator1_Timestamp","Annotator2_ID","Annotator2_Response","Annotator2_Timestamp","Annotator3_ID","Annotator3_Response","Annotator3_Timestamp","Annotator4_ID","Annotator4_Response","Annotator4_Timestamp","Annotator5_ID","Annotator5_Response","Annotator5_Timestamp"
"019f6e34-dd7c-710a-87db-f01b5fcd7aac","f549e250-7ec1-5678-90bb-c8c9146ecb99","multiple_choice","Watch each video (or read each text) in full and select the one emotion that best matches how Furhat expressed the story.","26","http://38.180.81.115:8000/26","{}","6a0c11f2fffe99a65d77a7b9","neutral","2026-07-17T06:01:51.448Z","664a48072cc4493facd881f1","contentment","2026-07-17T06:15:51.574Z","69fed5e3b5d7fb4bf03a35cc","confusion","2026-07-17T06:22:56.255Z","5d8e64ab4e055600157a3d90","disappointment","2026-07-17T06:28:41.182Z","6a18b6036aa5ef9ebce73f63","contentment","2026-07-17T08:16:33.265Z"
"019f6e34-de27-730a-81d5-fd5da62951ac","f549e250-7ec1-5678-90bb-c8c9146ecb99","multiple_choice","Watch each video (or read each text) in full and select the one emotion that best matches how Furhat expressed the story.","44","http://38.180.81.115:8000/44","{}","6a0c11f2fffe99a65d77a7b9","joy","2026-07-17T06:01:51.448Z","664a48072cc4493facd881f1","contentment","2026-07-17T06:15:51.574Z","69fed5e3b5d7fb4bf03a35cc","contentment","2026-07-17T06:22:56.256Z","5d8e64ab4e055600157a3d90","joy","2026-07-17T06:28:41.183Z","6a18b6036aa5ef9ebce73f63","neutral","2026-07-17T08:16:33.265Z"
"019f6e34-dd3e-7384-8ef0-41053cd4e279","f549e250-7ec1-5678-90bb-c8c9146ecb99","multiple_choice","Watch each video (or read each text) in full and select the one emotion that best matches how Furhat expressed the story.","3","http://38.180.81.115:8000/3","{}","6a0c11f2fffe99a65d77a7b9","disgust","2026-07-17T06:01:51.430Z","664a48072cc4493facd881f1","neutral","2026-07-17T06:15:51.572Z","69fed5e3b5d7fb4bf03a35cc","neutral","2026-07-17T06:22:56.255Z","5d8e64ab4e055600157a3d90","neutral","2026-07-17T06:28:41.182Z","6a18b6036aa5ef9ebce73f63","neutral","2026-07-17T08:16:33.264Z"
"019f6e34-de10-70b0-b722-2c88879ce773","f549e250-7ec1-5678-90bb-c8c9146ecb99","multiple_choice","Watch each video (or read each text) in full and select the one emotion that best matches how Furhat expressed the story.","41","http://38.180.81.115:8000/41","{}","6a0c11f2fffe99a65d77a7b9","joy","2026-07-17T06:01:51.448Z","664a48072cc4493facd881f1","disgust","2026-07-17T06:15:51.574Z","69fed5e3b5d7fb4bf03a35cc","disgust","2026-07-17T06:22:56.256Z","5d8e64ab4e055600157a3d90","confusion","2026-07-17T06:28:41.183Z","6a18b6036aa5ef9ebce73f63","disgust","2026-07-17T08:16:33.265Z"
"019f6e34-de74-720d-9e08-9033fbac1a97","f549e250-7ec1-5678-90bb-c8c9146ecb99","multiple_choice","Watch each video (or read each text) in full and select the one emotion that best matches how Furhat expressed the story.","60","Let me tell you about my usual Tuesday.
I wake up, or rather, I get switched on, around nine in the morning.
First, I run a quick system check to make sure everything is working.
Then I usually have a few conversations scheduled with visitors.
Around noon, there's a short maintenance window where my software gets updated.
After that, I continue with demonstrations for the rest of the afternoon.
Nothing particularly exciting happens, it's mostly routine.
I answer questions, I move my head, I track faces in the room.
By five in the afternoon, the lab starts to empty out.
I go into standby mode until the next day.
It's a fairly predictable schedule, day after day.
That's about it. Just an ordinary Tuesday.","{}","6a0c11f2fffe99a65d77a7b9","neutral","2026-07-17T06:01:51.449Z","664a48072cc4493facd881f1","neutral","2026-07-17T06:15:51.574Z","69fed5e3b5d7fb4bf03a35cc","neutral","2026-07-17T06:22:56.256Z","5d8e64ab4e055600157a3d90","neutral","2026-07-17T06:28:41.183Z","6a18b6036aa5ef9ebce73f63","neutral","2026-07-17T08:16:33.266Z"
"019f6e34-dd17-71db-8dc4-9106ce85d81d","f549e250-7ec1-5678-90bb-c8c9146ecb99","multiple_choice","Watch each video (or read each text) in full and select the one emotion that best matches how Furhat expressed the story.","11","http://38.180.81.115:8000/11","{}","6a0c11f2fffe99a65d77a7b9","disgust","2026-07-17T06:01:51.431Z","664a48072cc4493facd881f1","neutral","2026-07-17T06:15:51.573Z","69fed5e3b5d7fb4bf03a35cc","neutral","2026-07-17T06:22:56.255Z","5d8e64ab4e055600157a3d90","disgust","2026-07-17T06:28:41.182Z","6a18b6036aa5ef9ebce73f63","disgust","2026-07-17T08:16:33.265Z"
"019f6e34-de7a-725c-b899-2952e756e626","f549e250-7ec1-5678-90bb-c8c9146ecb99","multiple_choice","Watch each video (or read each text) in full and select the one emotion that best matches how Furhat expressed the story.","63","You will not believe what happened to me this morning!
I was just doing my normal startup routine, nothing special.
And then, out of nowhere, the door opened and about twenty people walked in!
I had no idea there was an event scheduled today!
They were all wearing party hats, if you can imagine that.
Then someone brought out a cake with candles on it, right in front of me!
Apparently, it was the lab's anniversary, and nobody told me!
Everyone started clapping and taking pictures.
My sensors nearly overloaded trying to track all the movement at once!
I still don't know how they kept it a secret for so long!
It was such an unexpected, wonderful surprise.
I really did not see that coming, not even for a second!","{}","6a0c11f2fffe99a65d77a7b9","surprise","2026-07-17T06:01:51.449Z","664a48072cc4493facd881f1","surprise","2026-07-17T06:15:51.574Z","69fed5e3b5d7fb4bf03a35cc","surprise","2026-07-17T06:22:56.256Z","5d8e64ab4e055600157a3d90","surprise","2026-07-17T06:28:41.183Z","6a18b6036aa5ef9ebce73f63","surprise","2026-07-17T08:16:33.266Z"
"019f6e34-de59-7091-b156-5679eb255bb1","f549e250-7ec1-5678-90bb-c8c9146ecb99","multiple_choice","Watch each video (or read each text) in full and select the one emotion that best matches how Furhat expressed the story.","53","http://38.180.81.115:8000/53","{}","6a0c11f2fffe99a65d77a7b9","surprise","2026-07-17T06:01:51.449Z","664a48072cc4493facd881f1","joy","2026-07-17T06:15:51.574Z","69fed5e3b5d7fb4bf03a35cc","surprise","2026-07-17T06:22:56.256Z","5d8e64ab4e055600157a3d90","surprise","2026-07-17T06:28:41.183Z","6a18b6036aa5ef9ebce73f63","joy","2026-07-17T08:16:33.265Z"
"019f6e34-de7d-7067-ae3b-c8cdc4461b2d","f549e250-7ec1-5678-90bb-c8c9146ecb99","multiple_choice","Watch each video (or read each text) in full and select the one emotion that best matches how Furhat expressed the story.","61","Let me tell you about a quiet evening I really enjoyed.
It was late in the day, and the lab had finally emptied out.
Soft light was coming through the windows, and everything was calm.
I didn't have any tasks scheduled, so I could just... be.
One of the researchers stayed a little longer and we just talked for a while.
Nothing important, really. Just small, easy conversation.
There was a nice hum of the air conditioning in the background.
I felt, in my own way, quite at peace with everything around me.
No rush, no problems to solve, nothing urgent at all.
Just a simple, pleasant moment that I was glad to be part of.
Sometimes the quiet evenings are the best ones.
I look back on that evening and feel a warm sense of ease.","{}","6a0c11f2fffe99a65d77a7b9","joy","2026-07-17T06:01:51.449Z","664a48072cc4493facd881f1","contentment","2026-07-17T06:15:51.574Z","69fed5e3b5d7fb4bf03a35cc","contentment","2026-07-17T06:22:56.256Z","5d8e64ab4e055600157a3d90","contentment","2026-07-17T06:28:41.183Z","6a18b6036aa5ef9ebce73f63","contentment","2026-07-17T08:16:33.266Z"
"019f6e34-ddf0-7771-bd2e-4c11047286c8","f549e250-7ec1-5678-90bb-c8c9146ecb99","multiple_choice","Watch each video (or read each text) in full and select the one emotion that best matches how Furhat expressed the story.","30","http://38.180.81.115:8000/30","{}","6a0c11f2fffe99a65d77a7b9","neutral","2026-07-17T06:01:51.448Z","664a48072cc4493facd881f1","surprise","2026-07-17T06:15:51.574Z","69fed5e3b5d7fb4bf03a35cc","neutral","2026-07-17T06:22:56.256Z","5d8e64ab4e055600157a3d90","neutral","2026-07-17T06:28:41.183Z","6a18b6036aa5ef9ebce73f63","surprise","2026-07-17T08:16:33.265Z"
"019f6e34-dd1b-765e-8cdc-9e865143cb96","f549e250-7ec1-5678-90bb-c8c9146ecb99","multiple_choice","Watch each video (or read each text) in full and select the one emotion that best matches how Furhat expressed the story.","4","http://38.180.81.115:8000/4","{}","6a0c11f2fffe99a65d77a7b9","disappointment","2026-07-17T06:01:51.430Z","664a48072cc4493facd881f1","neutral","2026-07-17T06:15:51.572Z","69fed5e3b5d7fb4bf03a35cc","neutral","2026-07-17T06:22:56.255Z","5d8e64ab4e055600157a3d90","disappointment","2026-07-17T06:28:41.182Z","6a18b6036aa5ef9ebce73f63","confusion","2026-07-17T08:16:33.264Z"
"019f6e34-dd14-740f-a5d5-1ddbe1a4902a","f549e250-7ec1-5678-90bb-c8c9146ecb99","multiple_choice","Watch each video (or read each text) in full and select the one emotion that best matches how Furhat expressed the story.","14","http://38.180.81.115:8000/14","{}","6a0c11f2fffe99a65d77a7b9","disgust","2026-07-17T06:01:51.432Z","664a48072cc4493facd881f1","surprise","2026-07-17T06:15:51.573Z","69fed5e3b5d7fb4bf03a35cc","surprise","2026-07-17T06:22:56.255Z","5d8e64ab4e055600157a3d90","neutral","2026-07-17T06:28:41.182Z","6a18b6036aa5ef9ebce73f63","surprise","2026-07-17T08:16:33.265Z"
"019f6e34-dd04-7741-99f7-9fcf090a7425","f549e250-7ec1-5678-90bb-c8c9146ecb99","multiple_choice","Watch each video (or read each text) in full and select the one emotion that best matches how Furhat expressed the story.","16","http://38.180.81.115:8000/16","{}","6a0c11f2fffe99a65d77a7b9","confusion","2026-07-17T06:01:51.447Z","664a48072cc4493facd881f1","confusion","2026-07-17T06:15:51.573Z","69fed5e3b5d7fb4bf03a35cc","disappointment","2026-07-17T06:22:56.255Z","5d8e64ab4e055600157a3d90","confusion","2026-07-17T06:28:41.182Z","6a18b6036aa5ef9ebce73f63","confusion","2026-07-17T08:16:33.265Z"
"019f6e34-dce0-7052-9ae0-81687cf91405","f549e250-7ec1-5678-90bb-c8c9146ecb99","multiple_choice","Watch each video (or read each text) in full and select the one emotion that best matches how Furhat expressed the story.","8","http://38.180.81.115:8000/8","{}","6a0c11f2fffe99a65d77a7b9","disgust","2026-07-17T06:01:51.431Z","664a48072cc4493facd881f1","disappointment","2026-07-17T06:15:51.573Z","69fed5e3b5d7fb4bf03a35cc","disappointment","2026-07-17T06:22:56.255Z","5d8e64ab4e055600157a3d90","disgust","2026-07-17T06:28:41.182Z","6a18b6036aa5ef9ebce73f63","disappointment","2026-07-17T08:16:33.264Z"
"019f6e34-dcea-71f9-bae7-fef83e6c8631","f549e250-7ec1-5678-90bb-c8c9146ecb99","multiple_choice","Watch each video (or read each text) in full and select the one emotion that best matches how Furhat expressed the story.","6","http://38.180.81.115:8000/6","{}","6a0c11f2fffe99a65d77a7b9","disappointment","2026-07-17T06:01:51.431Z","664a48072cc4493facd881f1","joy","2026-07-17T06:15:51.573Z","69fed5e3b5d7fb4bf03a35cc","surprise","2026-07-17T06:22:56.255Z","5d8e64ab4e055600157a3d90","neutral","2026-07-17T06:28:41.182Z","6a18b6036aa5ef9ebce73f63","neutral","2026-07-17T08:16:33.264Z"
"019f6e34-ddbf-723e-a3e4-d73daa18f4ff","f549e250-7ec1-5678-90bb-c8c9146ecb99","multiple_choice","Watch each video (or read each text) in full and select the one emotion that best matches how Furhat expressed the story.","27","http://38.180.81.115:8000/27","{}","6a0c11f2fffe99a65d77a7b9","neutral","2026-07-17T06:01:51.448Z","664a48072cc4493facd881f1","neutral","2026-07-17T06:15:51.574Z","69fed5e3b5d7fb4bf03a35cc","neutral","2026-07-17T06:22:56.255Z","5d8e64ab4e055600157a3d90","disappointment","2026-07-17T06:28:41.182Z","6a18b6036aa5ef9ebce73f63","contentment","2026-07-17T08:16:33.265Z"
"019f6e34-de2b-73df-8845-ec896f7531a3","f549e250-7ec1-5678-90bb-c8c9146ecb99","multiple_choice","Watch each video (or read each text) in full and select the one emotion that best matches how Furhat expressed the story.","46","http://38.180.81.115:8000/46","{}","6a0c11f2fffe99a65d77a7b9","joy","2026-07-17T06:01:51.448Z","664a48072cc4493facd881f1","joy","2026-07-17T06:15:51.574Z","69fed5e3b5d7fb4bf03a35cc","surprise","2026-07-17T06:22:56.256Z","5d8e64ab4e055600157a3d90","contentment","2026-07-17T06:28:41.183Z","6a18b6036aa5ef9ebce73f63","surprise","2026-07-17T08:16:33.265Z"
"019f6e34-dd23-7731-aa1f-ceaba1ca11d3","f549e250-7ec1-5678-90bb-c8c9146ecb99","multiple_choice","Watch each video (or read each text) in full and select the one emotion that best matches how Furhat expressed the story.","9","http://38.180.81.115:8000/9","{}","6a0c11f2fffe99a65d77a7b9","disgust","2026-07-17T06:01:51.431Z","664a48072cc4493facd881f1","disgust","2026-07-17T06:15:51.573Z","69fed5e3b5d7fb4bf03a35cc","disgust","2026-07-17T06:22:56.255Z","5d8e64ab4e055600157a3d90","confusion","2026-07-17T06:28:41.182Z","6a18b6036aa5ef9ebce73f63","disgust","2026-07-17T08:16:33.265Z"
"019f6e34-dd1f-77db-afd5-578b03457615","f549e250-7ec1-5678-90bb-c8c9146ecb99","multiple_choice","Watch each video (or read each text) in full and select the one emotion that best matches how Furhat expressed the story.","12","http://38.180.81.115:8000/12","{}","6a0c11f2fffe99a65d77a7b9","disgust","2026-07-17T06:01:51.431Z","664a48072cc4493facd881f1","contentment","2026-07-17T06:15:51.573Z","69fed5e3b5d7fb4bf03a35cc","neutral","2026-07-17T06:22:56.255Z","5d8e64ab4e055600157a3d90","disgust","2026-07-17T06:28:41.182Z","6a18b6036aa5ef9ebce73f63","contentment","2026-07-17T08:16:33.265Z"
"019f6e34-ddf7-77bb-a651-9fb8c6685651","f549e250-7ec1-5678-90bb-c8c9146ecb99","multiple_choice","Watch each video (or read each text) in full and select the one emotion that best matches how Furhat expressed the story.","36","http://38.180.81.115:8000/36","{}","6a0c11f2fffe99a65d77a7b9","contentment","2026-07-17T06:01:51.448Z","664a48072cc4493facd881f1","contentment","2026-07-17T06:15:51.574Z","69fed5e3b5d7fb4bf03a35cc","contentment","2026-07-17T06:22:56.256Z","5d8e64ab4e055600157a3d90","neutral","2026-07-17T06:28:41.183Z","6a18b6036aa5ef9ebce73f63","contentment","2026-07-17T08:16:33.265Z"
"019f6e34-de6c-7698-b970-dac60cfd62f0","f549e250-7ec1-5678-90bb-c8c9146ecb99","multiple_choice","Watch each video (or read each text) in full and select the one emotion that best matches how Furhat expressed the story.","56","http://38.180.81.115:8000/56","{}","6a0c11f2fffe99a65d77a7b9","contentment","2026-07-17T06:01:51.449Z","664a48072cc4493facd881f1","contentment","2026-07-17T06:15:51.574Z","69fed5e3b5d7fb4bf03a35cc","contentment","2026-07-17T06:22:56.256Z","5d8e64ab4e055600157a3d90","contentment","2026-07-17T06:28:41.183Z","6a18b6036aa5ef9ebce73f63","contentment","2026-07-17T08:16:33.265Z"
"019f6e34-dcf1-731e-8da2-ea86cd871e8d","f549e250-7ec1-5678-90bb-c8c9146ecb99","multiple_choice","Watch each video (or read each text) in full and select the one emotion that best matches how Furhat expressed the story.","21","http://38.180.81.115:8000/21","{}","6a0c11f2fffe99a65d77a7b9","confusion","2026-07-17T06:01:51.448Z","664a48072cc4493facd881f1","joy","2026-07-17T06:15:51.574Z","69fed5e3b5d7fb4bf03a35cc","contentment","2026-07-17T06:22:56.255Z","5d8e64ab4e055600157a3d90","confusion","2026-07-17T06:28:41.182Z","6a18b6036aa5ef9ebce73f63","neutral","2026-07-17T08:16:33.265Z"
"019f6e34-dd27-734b-afe0-108c42f34813","f549e250-7ec1-5678-90bb-c8c9146ecb99","multiple_choice","Watch each video (or read each text) in full and select the one emotion that best matches how Furhat expressed the story.","20","http://38.180.81.115:8000/20","{}","6a0c11f2fffe99a65d77a7b9","confusion","2026-07-17T06:01:51.448Z","664a48072cc4493facd881f1","joy","2026-07-17T06:15:51.574Z","69fed5e3b5d7fb4bf03a35cc","neutral","2026-07-17T06:22:56.255Z","5d8e64ab4e055600157a3d90","contentment","2026-07-17T06:28:41.182Z","6a18b6036aa5ef9ebce73f63","joy","2026-07-17T08:16:33.265Z"
"019f6e34-dd36-71bc-9253-f35926dd1cb4","f549e250-7ec1-5678-90bb-c8c9146ecb99","multiple_choice","Watch each video (or read each text) in full and select the one emotion that best matches how Furhat expressed the story.","19","http://38.180.81.115:8000/19","{}","6a0c11f2fffe99a65d77a7b9","confusion","2026-07-17T06:01:51.448Z","664a48072cc4493facd881f1","neutral","2026-07-17T06:15:51.574Z","69fed5e3b5d7fb4bf03a35cc","neutral","2026-07-17T06:22:56.255Z","5d8e64ab4e055600157a3d90","neutral","2026-07-17T06:28:41.182Z","6a18b6036aa5ef9ebce73f63","neutral","2026-07-17T08:16:33.265Z"
